companyId,Fundamentals Source,Name,Market Capitalization,Close Price,Industry,Sector,Price To Earnings,Price To Sales,Revenue Growth TTM,PAT Growth TTM,PAT Growth QoQ,Price To Book Value,Returns 1W,Returns 1M,Returns 3M,Returns 6M,SMA 20D,EV To EBITDA,52WH Distance,52WL,Debt To Equity,Debt To Equity 3 Years Back,Change In DII Holdings 1 Year,Change In FII Holdings 1 Year,Promoter Holdings,Change In Promoter Holdings 1 Year,ROCE,PBT Growth TTM,Revenue Growth QoQ,Revenue Growth YoY,52WL Distance,All Time High Distance,CFO To PAT,CFO To EBITDA,CWIP,CWIP 1 Year Back,Fixed Assets,Fixed Assets 2 Years Back,Debt,Debt 2 Years Back
NSE:NESTLEIND,C,Nestle India Ltd,253746.88,1315.9,FMCG - Dairy Products,FMCG,85.89,12.07,6.25,-8.8,14.94,57.21,1.29,6.07,3.08,6.98,1287.51,52.22,1.26,1055,0.11,null,2.28,-2.12,62.76,0,85.08,-7.68,10.74,10.57,24.73,5.26,91.54,61.51,928.77,1172.56,5819.37,null,476.85,344.53
NSE:NETWEB,S,Netweb Technologies India Ltd,18964.32,3347.4,Data Centre,IT - Hardware,140.18,14.01,47.18,38.88,3.12,32.77,1.13,2.08,-10.98,71.11,3222.83,96.75,25.26,1251.55,0.03,0.38,-2.02,-1.32,71,-0.39,31.26,39.48,0.83,20.98,167.46,25.26,-11.54,-8.26,7.57,7.11,null,44.19,17.98,9.57
NSE:NETWORK18,C,Network 18 Media & Investments Ltd,6194.21,40.17,Entertainment & Media,Media - Print/Television/Radio,40.17,3,-76.37,-108.01,-112.82,1.25,-3.97,-5.53,-22.24,-36.38,42.61,294.48,38.47,39.66,0.65,8.99,0.05,4.19,56.89,-18.11,4.44,-108.03,8.35,-60.36,1.29,70.4,107.62,578.9,1.13,0.37,1773.28,15204.47,3217.06,8155.89
NSE:NPST,C,Network People Services Technologies Ltd,2912.63,1396.9,IT Product Companies,IT - Software,96.6,22.77,-36.28,-44,36.86,6.96,-0.21,-3.26,-26.52,-27.59,1391.29,62.51,47.09,1287,0.02,0.01,9.95,-0.08,60.29,-7.26,9.17,-42.89,38.85,-30.07,8.54,60.95,64.3,48.31,0,0.72,31.69,9.39,6.84,2.84
NSE:NEULANDLAB,C,Neuland Laboratories Ltd,18073.46,14087,Pharma - API & CRAMS,Pharmaceuticals,75.26,11.79,0.34,-14.13,596.76,11.16,-4.65,-12.63,-13.03,-2.04,15001.35,56.47,28.66,10190.7,0.16,0.13,5.63,-2.96,32.63,-0.04,17.43,-16.46,75.67,65.45,38.23,28.66,122.02,98.18,139.95,47.66,1075.91,823.67,264.53,95.39
NSE:NDTV,C,New Delhi Television Ltd,1023.88,90.75,Entertainment & Media,Media - Print/Television/Radio,null,2.09,19.53,119.24,-5.26,-14.78,2.52,-1.76,-4.11,-26.08,94.35,-7.28,35.75,77.11,-5.24,0.03,0,-0.05,69.02,4.31,-60.68,119.86,13.58,9.84,17.69,80.05,66.22,80.77,0,0.9,196.9,132.58,464.13,113.49
NSE:NEWGEN,C,Newgen Software Technologies Ltd,10671.7,749.85,IT Product Companies,IT - Software,31.96,6.96,11.47,12.79,64.4,6.69,-6.57,-11.2,-14.55,-31.29,822.36,27.02,56.3,747,0.03,0.04,0.58,-2.96,53.52,-0.77,25.7,14.94,24.99,10.97,0.38,58.32,68.19,57.14,0.64,0,246.86,248.2,51.83,48.51
NSE:NIACL,C,New India Assurance Company Ltd,24706.82,149.92,Finance - Non Life Insurance,Insurance,21.24,0.55,7.48,-18.75,-94.88,0.86,0.54,-9.91,-20.52,-19.29,153.05,-16.31,30.19,135.6,2.84,0,-0.09,0.14,85.44,0,0.93,-41.45,11.36,21.76,10.56,60.8,-348.66,132.53,null,0,521.79,490.85,81844.64,0
NSE:NXST,C,Nexus Select Trust,24868.73,164.15,Real Estate Investment Trusts,Real Estate Investment Trusts,51.46,10.25,9.08,-3.61,10.65,1.8,3.25,1.32,0.44,12.24,159.47,18.35,2.49,120,0.42,0,1.57,-1.58,22.3,0,5.94,13.45,2.82,13.19,36.79,2.49,317.39,98.72,0.72,69.32,18600.65,17919.27,5840.89,4271.33
NSE:NGLFINE,C,NGL Fine Chem Ltd,919.91,1489,Pharma - Animal,Pharmaceuticals,44.46,2.25,9.83,-50,4.22,3.07,4.87,11.91,-3.48,3.7,1389.52,25,27.37,957,0.29,0.14,0,-0.04,72.74,0,8,-51.15,15.42,28.65,55.59,47.27,169.58,105.77,35.38,49.73,170.24,85.57,88.21,32.44
NSE:NHPC,C,NHPC Ltd,80581.27,80.22,Power - Generation/Distribution,Power Generation & Distribution,25.39,7.19,15.73,6.19,7.79,1.95,-2.68,5.54,-7.74,-9.44,80.13,20.8,13.13,71,1.09,0.8,0.28,1.61,67.4,0,6.5,-6.3,4.71,10.27,12.99,32.25,160.36,91.06,42974.98,50600.82,35690.06,21654.98,44922.85,32560.8
BSE:NIBE,C,NIBE Ltd,1671.92,1152.95,Aerospace & Defence - Equipments,Aerospace & Defence,773.79,4.01,-9.5,-93.61,-1031.73,7.17,-5.57,-3.51,-13.53,-28.32,1175.82,62.11,42.37,753.05,0.39,0.77,0.21,-3.02,54.93,1.85,3.79,-88.04,-11.07,-46.05,53.1,48.65,91.23,41.91,1.49,32.87,190.21,119.19,90.54,73.46
NSE:NIITMTS,C,NIIT Learning Systems Ltd,5631.41,410.55,Computer Education,Computer Education,27.06,3.17,11.4,-9.44,-4.75,4.22,2.62,2.75,24.48,20.03,413.14,16.05,17.73,300.05,0.19,0.17,5.01,-0.23,34.21,-0.31,19.61,-7.67,5.4,19.69,36.83,28.84,108.62,69.55,0,9.99,848.15,639.59,259.88,132.13
NSE:NIITLTD,C,NIIT Ltd,1131.99,83,Computer Education,Computer Education,34.87,3.03,12.25,-30.5,-84.49,1.06,-2.73,-5.92,-21.76,-34.08,89.6,-195.51,53.58,81.25,0.01,0.01,-0.33,-2.21,36.98,-0.24,3.93,-26.47,24.76,15.7,2.15,64.5,59.18,906,0,31.99,370.26,274.47,6.83,8.28
NSE:NILASPACES,C,Nila Spaces Ltd,554.6,14.08,Entertainment & Media,Realty,27.61,3.56,1.34,-2.09,-8.72,3.61,-3.03,-13.51,-26.01,-12.11,15.52,15.01,31.22,10.21,0.63,0,0,-0.52,61.9,0,18.84,7.67,3.31,32.18,37.9,31.22,-275.75,-122.1,0,0,27.92,31.71,96.06,1.09
NSE:NILKAMAL,C,Nilkamal Ltd,2091.69,1401.7,Plastics - Plastic & Plastic Products,Plastic products,20.03,0.58,12.4,-9.54,119.57,1.39,1.62,-0.08,-10.67,-19.45,1394.56,8.83,25.75,1330.7,0.36,0.27,-0.07,-0.08,64.54,0,8.92,-8.93,9.58,17.76,5.34,55.92,231.68,87.64,55.78,74.83,978.34,774.59,538.87,405.96
NSE:NINSYS,C,NINtec Systems Ltd,676.17,364,IT - Software,IT - Software,22.85,4.4,26.02,35.9,2.88,8.71,-7.56,-10.64,-17.28,-18.74,395.86,18.91,31.26,355.9,0.03,null,0,-0.01,47.38,0,49.64,36.45,7.37,23.05,2.28,47.32,90.15,72.12,0,0,6.41,4.07,2.01,2.36
NSE:NAM-INDIA,C,Nippon Life India Asset Management Ltd,56216.98,882.4,Finance - AMC,Finance,41.96,23.24,22.93,1.12,-13,12.82,0.4,1.72,-0.54,1.5,884.74,34.96,10.63,498.05,0.02,0,-0.52,-0.08,72.1,-0.39,39.3,5.55,8.49,15.2,77.17,10.63,93.3,83.21,null,4.08,864.16,331.17,84.93,0
BSE:NIRLON,S,Nirlon Ltd,4520.77,501.65,Realty - Commercial,Infrastructure Developers & Operators,14.22,6.98,4.1,51.67,152.8,9.75,0.73,0.3,-0.51,-4.58,500.47,10.43,18.43,436.75,2.47,2.85,-2.54,2.86,67.67,-0.06,29.09,12.66,1.42,3.18,14.86,18.43,220.03,95.47,21.33,8.95,null,1909.96,1146.58,1145.85
BSE:NISUS,C,Nisus Finance Services Co Ltd,668.59,280,Finance & Investments - Others,Finance,20.76,10.19,null,null,null,4.16,-1.75,0.83,-16.62,-20.79,289.37,14.28,50.17,260,0.06,1.63,null,null,73.26,null,24.95,null,null,109.13,7.69,51,-18.92,-14.4,0,0,null,null,9.49,18.13
NSE:NITCO,C,Nitco Ltd,2044.63,89.24,Ceramics/Tiles/Sanitaryware,Ceramic Products,null,4.69,51.16,247.88,-98.02,6.77,5.26,-3.38,-19.64,-38.76,92.41,92.5,45.57,78.11,1.01,-2.52,-6.15,1.45,16.21,-30.58,-97.63,247.76,-28.31,63.16,14.25,45.57,19.96,426.01,4.58,4.27,117.47,313.81,306.07,972.99
NSE:NITINSPIN,S,Nitin Spinners Ltd,1838.96,327.1,Textiles - Spinning,Textiles,11.02,0.57,1.79,7.56,-15.13,1.34,5.06,2.62,-0.8,-16.26,318.94,6.13,25.48,290.5,0.67,0.95,-1.15,-0.58,56.71,0.2,13.31,7.27,-4.19,-7.59,12.6,33.83,175.25,65.21,35.6,6.64,null,1708.91,915.43,1339.11
BSE:NITTAGELA,C,Nitta Gelatin India Ltd,720.11,793.15,Chemicals - Organic,Chemicals,8.77,1.33,2.5,10.55,-3.92,1.59,-0.04,-3.42,-6.96,-13.19,808.34,5.78,21.08,640,0.05,0.15,0.52,0,74.48,0,23.53,7.38,-0.52,4.33,23.93,33.01,89.73,73.01,4.95,19.08,144,113.86,21.27,14.05
NSE:NIVABUPA,S,Niva Bupa Health Insurance Company Ltd,14520.83,78.61,Finance - Insurance,Insurance,154.14,2.57,16.03,-40.57,61.43,3.82,-0.71,1.47,0.81,-12.5,76.36,-135.49,17.44,68.54,1.73,0.3,15.31,10.72,55.41,-7.53,0.89,-40.57,17.55,13.12,14.69,28.1,774.71,-183.17,null,9.35,80.74,58.81,6595.47,250
NSE:NLCINDIA,C,NLC India Ltd,35678.16,257.3,Power - Generation/Distribution,Power Generation & Distribution,13.07,2.2,18.29,42.32,-13.64,1.79,1.94,7.01,-2.46,7.93,255.56,11.89,11.94,186.03,1.22,1.47,-0.45,0.71,72.2,0,9.94,29.11,9.22,14.25,38.31,17.48,330.85,185.47,17864.75,15297.43,30411.14,23390.84,24368.04,22415.49
NSE:NMDC,C,NMDC Ltd,72743.5,82.74,Mining/Minerals - Iron Ore,Mining & Mineral products,10.36,2.73,20.05,16.31,-14.48,2.24,2.81,7.25,9.04,20.54,81.95,7.51,4.59,59.53,0.11,0.09,0.31,0.44,60.79,0,27.66,14.78,-5.35,29.67,38.99,37.55,28.97,23.25,5309.04,4737.48,5074.09,3380.76,3639.57,3358.78
NSE:NSLNISP,S,NMDC Steel Ltd,12238.21,41.76,Steel,Steel,null,1.04,85.42,-48.66,-549.06,0.94,0.1,3.49,-4.33,6.15,42.69,-51.56,15.89,32.13,0.41,0.23,-0.35,0.23,60.79,0,-6.91,-48.52,0.73,122.68,29.97,43.34,-82.82,-109.94,647.41,717.19,null,20272.88,5309.93,6661.91
NSE:NOCIL,C,NOCIL Ltd,2254,134.95,Petrochem - Polymers,Chemicals,35.7,1.71,-8.2,-55.18,-29.78,1.27,-5.45,-13.14,-26.88,-30.56,149.3,20.56,44.21,134.01,0.01,0.01,0.42,-2.76,33.76,-0.02,4.96,-47.56,-4.66,-11.62,0.7,59.84,24.85,18.6,176.15,59.79,834.37,869.82,9.34,13.13
NSE:NORTHARC,C,Northern ARC Capital Ltd,4288.93,265.45,Finance & Investments - Microfinance,Finance,14.97,1.78,8.66,-21.43,16.27,1.17,1.85,4.51,-1.89,2.54,256.69,38.34,8.47,141.47,2.82,3.76,-14.84,3.44,0,0,8.52,-25.96,3.64,7.21,87.64,24.16,-347.37,-267.11,null,5.93,57.8,35.49,10330.85,9047.76
BSE:NOVARTIND,S,Novartis India Ltd,1979.58,801.75,Pharma - MNC bulk Drugs,Pharmaceuticals,18.57,5.58,2.8,21.96,-12.31,2.55,0.21,3.85,-7.09,-24.01,787.59,13.33,27.11,744.95,0.01,0.03,0.1,0,70.68,0,17.94,12.25,3.18,3.71,7.62,35.76,73.9,81.57,0,0,null,6.94,4.05,6.97
NSE:NRAIL,S,N R Agarwal Industries Ltd,779.9,458.25,Paper,Paper,37.2,0.42,36.98,-64.32,-108.88,0.99,2.15,-4.01,-0.11,28.36,467.87,12.67,10.85,205.75,0.93,0.26,0.02,-0.05,74.11,0.15,5.28,-77.92,16.04,22.47,122.72,25.61,997.72,158.59,59.27,19.74,null,1134.75,728.38,579.02
NSE:NRBBEARING,C,NRB Bearings Ltd,2455.53,253.35,Bearings,Bearings,26.7,1.98,9.63,-63.39,26.21,2.57,-5.27,-11.07,-5.09,-15.73,270.85,12.22,19.12,191.45,0.14,0.49,-4.81,0.54,51.2,0.04,12.88,-61.23,4.89,7.86,32.33,36.91,101.65,42,36.66,39.57,396.62,337.04,132.67,178.44
NSE:NTPCGREEN,C,NTPC Green Energy Ltd,77859.29,92.4,Power - Generation/Distribution,Power Generation & Distribution,128.33,32.18,18.82,94.22,-60.82,4.15,1.81,2.36,-7.56,-17.49,92.82,46.7,25.17,84.55,1.16,1.26,-0.48,-0.58,89.01,0,3.91,77.4,-9.99,21.52,9.28,40.52,421.61,104.29,15373.18,13983.44,26343.11,17573.01,21825.6,13855.93
NSE:NTPC,C,NTPC Ltd,335844.03,346.35,Power - Generation/Distribution,Power Generation & Distribution,14.14,1.8,1.67,8.04,-14.46,1.75,3.08,7.9,1.42,1.14,334.94,10.87,6.76,292.8,1.33,1.52,2.43,-1.95,51.1,0,9.09,4.62,-4.84,0.18,18.29,22.77,249.05,93.18,88604.59,100859.28,295304.77,259005.28,254876.03,237130.98
NSE:NUCLEUS,C,Nucleus Software Exports Ltd,2395.6,910,IT Product Companies,IT - Software,14.86,2.77,6.64,2.88,-25.31,2.82,-0.21,-2.43,-10,-20.27,916.73,14.05,33.96,725,0.01,0.01,-0.26,-0.45,73.6,0,25.35,2.56,-1.93,5.59,25.52,50.08,92.6,89.66,0.16,0.25,76.56,59.11,7.89,4.59
NSE:NUVAMA,C,Nuvama Wealth Management Ltd,26807.32,1474.5,Finance - Capital Markets - Wealth Management,Stock/ Commodity Brokers,25.83,6.08,16.95,22.74,-3.75,7.11,3.5,2.54,2.03,-1.75,1459.3,8.92,13.35,947.09,2.37,2.4,6.06,2.43,54.65,-0.53,17.86,22.66,1.07,7.75,55.69,13.35,-37.67,-16.75,null,5.14,303.53,283.11,8974.85,6745.7
NSE:NUVOCO,C,Nuvoco Vistas Corporation Ltd,12498.68,349.95,Cement,Cement,32.52,1.13,8.06,-986.97,35.52,1.36,0.71,-2.38,-15.25,-7.04,356,10.01,26.71,287.05,0.63,0.54,-1.18,1.63,72.02,0,6.48,-1380.69,9.92,12.12,21.91,39.44,6082.97,96.83,1908.52,387.02,14843.09,15044,5803.75,4403.74
NSE:NXT-INFRA,C,Nxt-Infra Trust,2851.43,100.05,Infra/Real Estate Investment Trust,Infrastructure Investment Trusts,14.73,9.88,null,null,5.38,0.91,null,null,null,null,null,35.16,9.05,100,1.1,5.9,0,0,85.96,0,7.03,null,-5.81,-6.85,0.05,9.05,134.57,158.77,0,0,null,null,3145.5,2659.31
NSE:OBEROIRLTY,C,Oberoi Realty Ltd,60521.59,1664.5,Realty - Regional,Realty,27.1,11.36,4.6,-3.84,80.48,3.62,-1.33,2.32,-1.34,-8.37,1681.83,20.36,19.17,1451.95,0.18,0.32,1.89,-2.34,67.7,0,16.13,-4.01,80.15,34.79,14.64,28.98,97.17,69.69,1704.04,1604.38,4655.62,3053.29,3027.08,2495.22
NSE:OBSCP,S,OBSC Perfection Ltd,757.54,309.8,Auto Ancillaries - Diversified,Auto Ancillaries,37.87,4.63,29.2,47.6,10.75,7.28,-0.71,1.13,6.86,4.84,306.77,25.78,13.94,144.9,0.26,1.43,null,null,73.48,null,18.14,32.61,17.95,31.05,113.8,13.94,52.8,34.85,2.33,2.18,null,null,26.97,33.4
NSE:OIL,C,Oil India Ltd,72977.76,448.65,Oil Drilling & Exploration,Crude Oil & Natural Gas,12.22,2.18,-1.94,-26.39,-19.68,1.3,6.81,11.69,7.53,0.49,420.27,9.91,8.72,325,0.64,0.49,2.79,-3.01,56.66,0,10.55,-25.47,5.87,15.83,38.05,41.57,160.97,101.03,32694.63,29526.8,24706.55,20519.76,35854.15,24040.5
NSE:ONGC,C,Oil & Natural Gas Corpn Ltd,310946.76,247.17,Oil Drilling & Exploration,Crude Oil & Natural Gas,8.51,0.47,-1.48,3.84,9.18,0.85,5.59,6.44,-0.48,1.78,237.58,4.45,8.61,205,0.48,0.51,0.92,-1.14,58.89,0,13.47,9.22,-3.19,-0.89,20.57,28.36,237.08,102.26,94643.3,112359.27,362909.89,344256.71,176017.8,191195.23
NSE:OLAELEC,C,Ola Electric Mobility Ltd,16425.93,37.24,Auto - 2 & 3 Wheelers,Automobile,null,5.18,-44.82,39.53,2.34,3.78,-5.72,8,-32.76,-11.94,37.86,-10.81,53.91,30.76,0.72,2.95,1.63,-0.94,36.78,0,-24.95,39.53,-16.67,-43.16,21.07,76.34,105.05,137.49,388,702,3439,2785,3121,2710.4
NSE:OLECTRA,C,Olectra Greentech Ltd,9093.72,1107.9,Auto - Bus/LCVs,Automobile,63.64,4.62,34.02,25.35,89.9,8.1,-4.19,-7.47,-23.31,-11.1,1185.84,34.46,35.37,989.95,0.33,0.16,0.42,1.41,50.02,0,16.77,28.43,89.11,25.39,11.91,50.14,101.05,53.98,206.53,186.86,402.46,329.7,366.28,120.75
NSE:OMAXE,C,Omaxe Ltd,1389.5,75.97,Realty - Construction & Contracting,Realty,null,0.97,-23.17,8.2,10.42,-2.49,0.82,16.55,-6.89,-27.29,77.66,-3.27,33.01,62.5,-2.55,1.64,-0.73,-1.13,74.14,0,-63.15,12.54,13.67,-17.57,21.55,67.73,-146.93,-165.64,0,0,595.46,564.91,1419.29,795.58
NSE:OMINFRAL,C,Om Infra Ltd,754.16,78.31,Project Consultancy/Turnkey,Infrastructure Developers & Operators,32.23,1.42,-45.35,-0.97,815.31,1.01,-6.64,-21.67,-34.03,-39.16,92.7,-96.54,51.02,77.5,0.15,0.19,0.15,0.04,67.05,0.03,2.79,-92.13,18.64,-48.08,1.05,65.64,16.13,28.72,1.9,1.74,497.63,503.37,111.62,75.81
NSE:PAYTM,C,One 97 Communications Ltd,85883.5,1342.5,E-Commerce - Platform - Utility,E-Commerce/App based Aggregator,null,11.13,-6.76,-10.73,-82.93,5.6,4.18,4.77,5.38,33.58,1312.62,-745.45,2.84,651.5,0.01,0.02,8.44,-4.45,0,0,-3.69,-10.41,7.46,24.23,106.06,31.33,18.29,8.05,6,15.6,848,1250.9,160,176.6
BSE:ONEGLOBAL,S,One Global Service Provider Ltd,1033.04,528.6,Diagnostics,Healthcare,20.59,3.31,333.98,366.07,101.53,10.19,-6.14,-16.7,105.12,115.54,601.1,17.59,26.17,186.6,0,0.05,0,-9.81,66.24,36.73,58.07,366.03,53.68,595.41,183.28,26.17,78.25,58.23,0,0.21,null,0.66,0.03,0.34
NSE:MOBIKWIK,C,One Mobikwik Systems Ltd,1807.18,229.75,E-Commerce - Platform - Utility,E-Commerce/App based Aggregator,null,1.68,-4.26,3141.71,31.73,3.45,-0.56,-2.56,-16.33,-15.71,231.62,-8.04,54.34,219.2,0.65,2.29,-4.08,-1.65,25.11,-0.07,-17.53,3422.66,-0.42,-7.03,4.81,67.1,56.09,67.01,0,0,22.41,15.83,341.42,223.08
NSE:ONEPOINT,C,One Point One Solutions Ltd,1467.36,55.81,IT Enabled Services,IT - Software,39.86,5.38,25.17,27.44,4.34,3.45,2.4,6.67,22.02,6.85,55.1,24.47,20.26,41.01,0.13,1.06,0,10.36,52.3,-8.34,11.32,22.58,2.7,13.43,36.09,27.99,83.97,44.95,0,0,144.43,126.31,53.22,58.06
NSE:ONESOURCE,C,OneSource Specialty Pharma Ltd,20110.84,1755.1,Pharma CDMO,Pharmaceuticals,184.55,13.22,101.34,-118.33,5621.05,3.41,-0.3,10.16,-4.96,-11.08,1757.74,41.36,21.93,1209.95,0.22,1.1,null,null,29.77,null,2.21,-106.44,14.82,12.49,45.06,21.93,392.65,-14.54,172.57,218.41,6285.64,1007.87,1294.73,562.16
BSE:ONIXSOLAR,S,Onix Solar Energy Ltd,1421.97,693.85,Trading,Trading,90.58,12.09,29292.5,132.26,-181.72,2.87,15.83,140.54,148.25,82.95,493.71,807.91,0,160.05,0,0.15,0,0,0,0,35.43,213.24,-4.05,33261.54,333.52,0,1185.47,1552.75,0,0,null,0.02,0,0
NSE:ONMOBILE,C,OnMobile Global Ltd,599.23,56.36,Telecom Services,Telecom-Service,70.45,1.04,15.85,-127.54,-61.83,0.92,-0.63,-6.77,-21.69,2.29,58.17,21.62,25.58,41.07,0.12,0.02,0,0.6,47.9,0,3.19,-175.27,2.26,-0.88,37.23,70.48,58.9,-223.2,0.96,11.05,297.97,300.11,79.64,16.74
NSE:ONWARDTEC,C,Onward Technologies Ltd,725.27,318.9,IT - ER&D,IT - Software,15.98,1.36,10.69,93.49,-15.41,3.12,6.74,16.86,2.26,-16.07,291.25,9.69,17.17,206,0.17,0.1,-3.49,0.22,39.09,1.23,22.16,75.5,-3.13,9.1,54.81,56.91,116.42,70.53,0,1.94,84.08,63.19,39.37,28.27
NSE:OPTIEMUS,C,Optiemus Infracom Ltd,4004.26,453.05,Telecom Services,Trading,56.99,2.26,-8.59,1.37,15.49,5.51,-2.61,-14.86,-28.82,-28.8,491.29,35.51,36.55,378.45,0.35,0.31,1.22,2.3,72.43,-2.47,11.53,-5.02,-3.92,-12.24,19.71,48.15,-19.8,-11.56,99.46,23.92,283.07,253.67,247.44,163.86
NSE:OFSS,C,Oracle Financial Services Software Ltd,69261.1,7959.5,IT Product Companies,IT - Software,29.13,9.79,2.78,-4.89,-14.92,9.4,4.76,1.67,-9.52,-9.7,7710.53,19.71,27.34,7038,0,0.01,-0.56,-0.12,72.46,-0.16,44.61,-3.21,-3.42,6.86,13.09,39.79,92.41,71.48,12.9,9.1,805,805.1,34,43
NSE:ORCHPHARMA,C,Orchid Pharma Ltd,3673.84,724.35,Pharma - API,Pharmaceuticals,70.26,4.47,-9.23,-55.91,-124.29,2.88,-0.57,-12.71,-0.58,-3.27,764.56,58.16,56.63,603.8,0.22,0.53,0.74,-0.37,69.84,0,4.28,-54.69,11.91,-13.1,19.97,72.71,20.07,16.4,120.32,80.71,630.79,634.52,281.6,135.18
NSE:ORIANA,C,Oriana Power Ltd,3940.39,1939.25,Solar EPC,Power Infrastructure,16.94,2.8,107.68,138.44,10.6,7.73,-3.19,-11.13,-28.15,-19.37,2159.75,11.82,36.71,1000,0.53,1.84,-2.38,-1.89,57.97,-3.43,30.36,129.17,24.47,117.27,93.93,36.71,183.23,123.89,50.15,51.74,null,null,270.61,70.76
NSE:ORICONENT,C,Oricon Enterprises Ltd,957.99,61,Packaging & Containers,Packaging,39.87,8.25,-20.22,-83.85,-28.59,0.9,-0.96,4.76,12.42,35.53,60.34,-28.58,3.17,35.66,0.01,0.09,-1.27,0.21,65.7,-1.26,2.23,-434.11,21.47,-46.34,71.06,17.29,-1366.14,109.87,16.43,18.01,346.66,337.98,11.32,112.84
NSE:OAL,C,Oriental Aromatics Ltd,914.03,271.6,Chemicals - Organic,Chemicals,93.33,0.94,12.25,-74.54,48,1.38,-2.48,-10.26,-21.58,-27.96,288.78,17.37,37.13,261.55,0.6,0.37,0,-0.02,74.17,0,4.87,-64.23,20.31,14.6,3.84,75.31,-99.89,-36.72,6.65,4.97,466.65,270.28,398.47,205.75
NSE:ORIENTHOT,C,Oriental Hotels Ltd,2052.28,114.91,Hotels,Hotels & Restaurants,37.31,4.19,18.15,48.13,62.53,2.97,-0.94,11.16,-9.67,-30.39,108.24,16.87,36.15,98.08,0.27,0.4,-0.28,0.11,67.55,0,11.96,56.1,26.04,14.23,17.16,43.11,236.03,90.54,4.6,1.4,480.38,387.78,187.64,201.73
BSE:ORIRAIL,C,Oriental Rail Infrastructure Ltd,1048.13,156.3,Railways,Miscellaneous,34.35,1.93,-13.3,-11.36,81.77,2.65,3.89,5.86,10.85,-12.04,157.37,16.67,46.29,128.95,0.58,2.83,0,-0.27,57.69,1.64,10.99,-0.58,13.14,-28.34,21.21,64.88,-80.52,-33.58,8.1,6.79,124.57,124.92,229.08,275.79
NSE:ORIENTCEM,S,Orient Cement Ltd,3487.06,169.72,Cement,Cement,11.37,1.17,3.43,101.46,-76.1,1.69,3.35,2.56,-21.13,-28.51,168.78,6.93,53.17,150.65,0.04,0.25,-13.59,-2.61,72.66,34.81,14.97,24.57,-25.75,18.25,12.66,55.22,224.98,68.13,28.15,24.24,null,2021,72.32,169.63
NSE:ORIENTCER,C,Orient Ceratech Ltd,544.96,45.55,Refractories,Refractories,32.08,1.47,13.68,18.6,74.19,1.87,-2.96,10.21,27.45,10.61,46.57,15.92,19.58,28.67,0.16,0.06,0,0.09,63.58,0,8.42,21.79,15.34,61.45,58.88,37.04,210.42,67.74,1.71,25.88,168.29,160.37,46.88,57.62
NSE:ORIENTELEC,S,Orient Electric Ltd,3659.44,171.51,Consumer Electronics,Consumer Durables,41.63,1.16,6.63,42.16,-31.16,5.16,1.64,-6.36,-16.36,-23.76,174.77,17.05,31.09,155.35,0.17,0.17,1.39,-0.65,38.31,0,17.07,48.81,-8.64,6.43,10.4,57.96,105.22,42.98,2.96,4.73,null,238.3,121.04,111.58
NSE:GREENPOWER,C,Orient Green Power Company Ltd,1261.01,10.75,Power - Generation/Distribution,Power Generation & Distribution,17.92,4.28,15.56,171.21,182.81,1.06,-4.1,-10.49,-16.86,-28.86,11.52,8.58,36.58,10.7,0.41,2.08,0,0.32,24.38,-2.51,8.26,208.24,49.93,7.99,0.47,66.28,482.09,99.49,7.93,9.68,1307.67,1392.96,489.52,753.53
NSE:ORIENTTECH,S,Orient Technologies Ltd,1689.09,368.75,IT - Software,IT - Software,32.23,1.77,34.48,1.93,41.28,4.74,3.25,21.21,-14.38,19.39,359.96,22.34,39.89,267.45,0.05,0.16,-1.88,-3.4,73.24,0.02,19.1,6.83,28.34,22.26,37.88,39.89,-22.09,-16.49,0,0,null,17.36,19.03,11.13
NSE:ORISSAMINE,S,Orissa Minerals Development Company Ltd,2888.4,4814,Mining/Minerals,Mining & Mineral products,null,40.2,-27.8,-365.7,212.54,-56.39,-0.12,1.03,-9.28,3.64,4911.23,-100.75,28.58,4310,-2.84,-14.24,-0.09,-1.36,50.01,0,-27.01,-493.64,29.74,7.44,11.69,50.48,-423.34,-598.3,119.35,111.08,null,27.68,145.37,8.77
NSE:ORKLAINDIA,C,Orkla India Ltd,8302.23,606.05,FMCG Processing - Other,FMCG,32.19,3.47,null,null,-2.84,3.38,0.21,-1.36,null,null,614.03,20.69,20.26,587.05,0.02,0.02,null,null,75,null,14.38,null,8.92,4.92,3.24,20.26,153.18,98.7,7.78,3.62,null,null,54.4,94.88
NSE:OSELDEVICE,S,OSEL Devices Ltd,909.24,513.85,Electronics - Others,Healthcare,27.61,3.7,45.64,73,26.16,5.64,2.31,-8.22,-15.49,52.23,542.63,20.36,38.46,186.25,0.46,1.13,null,null,65.21,null,20.59,62.57,48.16,68.13,175.89,38.46,-190.62,-114.45,0,0,null,null,49.58,17.82
NSE:OSWALAGRO,C,Oswal Agro Mills Ltd,710.1,52.9,Trading,Trading,5.63,3.94,9484.04,4382.46,-106.55,0.74,-3.91,-8.95,-26.49,-37.61,57.01,3.62,52.26,52.15,0,0,-0.08,-0.01,51.88,9.97,16.71,3035.02,-100,-100,1.44,52.26,51.34,41.67,0,0,5.91,6.51,0.72,0.09
