companyId,Fundamentals Source,Name,Market Capitalization,Close Price,Industry,Sector,Price To Earnings,Price To Sales,Revenue Growth TTM,PAT Growth TTM,PAT Growth QoQ,Price To Book Value,Returns 1W,Returns 1M,Returns 3M,Returns 6M,SMA 20D,EV To EBITDA,52WH Distance,52WL,Debt To Equity,Debt To Equity 3 Years Back,Change In DII Holdings 1 Year,Change In FII Holdings 1 Year,Promoter Holdings,Change In Promoter Holdings 1 Year,ROCE,PBT Growth TTM,Revenue Growth QoQ,Revenue Growth YoY,52WL Distance,All Time High Distance,CFO To PAT,CFO To EBITDA,CWIP,CWIP 1 Year Back,Fixed Assets,Fixed Assets 2 Years Back,Debt,Debt 2 Years Back
BSE:AGIIL,C,AGI Infra Ltd,2903.91,237.7,Realty - Construction & Contracting,Realty,34.6,8.35,8.17,39.25,18.41,8.62,-4.17,-17.44,-7.26,7.46,254.43,26.08,22.97,137.1,0.42,0.28,0,-0.38,72.94,0,22.8,25.09,2.58,-4.28,73.38,22.97,-29.87,-21.52,0,0,281.89,251.21,142.58,137.68
NSE:AHLUCONT,C,Ahluwalia Contracts (India) Ltd,6028.21,899.9,EPC,Realty,22.97,1.39,5.56,-22.62,53.43,3.12,4.81,0.18,1.68,-5.65,869.8,12.15,20.31,620,0.04,0.05,-1.33,1.03,55.32,0,20.43,-22.67,17.16,16.39,44.6,41.87,177.86,105.1,0,11.59,550.71,336.52,74.68,105.02
NSE:AIAENG,C,AIA Engineering Ltd,36038.46,3861.8,Capital Goods - Mining Equipement,"Castings, Forgings & Fastners",31.02,8.36,0.7,12.15,5.58,4.87,-0.54,-1.11,3.75,22.84,3927.44,31.23,8.51,3001.1,0.14,0.09,0.41,-0.63,58.5,0,18.19,10.19,1.83,0.06,28.22,22.26,109.64,101.14,99.77,76.95,1139.58,1110.29,1021.86,461.06
NSE:AIMTRON,C,Aimtron Electronics Ltd,1703.84,834.65,EMS,Electronics,47.42,7.6,null,null,40.42,10.99,-0.93,3.57,-11.89,23.1,803.06,34.9,19.75,358,0,null,0,0.47,71.44,-28.56,20.73,null,20.77,112.48,133.14,19.75,-72.85,-57.78,0,0,null,null,0.64,null
BSE:AIRFLOA,C,Airfloa Rail Technology Ltd,686.38,286.35,Compressors,Capital Goods-Non Electrical Equipment,42.61,3.47,null,null,-24.63,3.4,-2.52,-0.78,-26.52,null,278.65,15.53,33.71,246,0.54,null,null,null,54.2,null,26.96,null,-15.6,6.37,16.4,33.71,-17.4,-9.21,0,null,null,null,59.98,null
NSE:AJANTPHARM,C,Ajanta Pharma Ltd,36482.45,2920.1,Pharma - Formulators,Pharmaceuticals,35.97,7.01,14.78,13,5.22,8.45,2.36,6.94,14.51,9.25,2791.38,26.69,3.37,2327.3,0.06,0.01,1.56,-1.28,66.25,-0.01,28.94,8.53,1.56,19.95,25.42,16.24,125.73,91.88,146.13,176.27,1872.84,1464.89,245.89,35.28
NSE:AJAXENGG,S,Ajax Engineering Ltd,5456.06,476.9,Capital Goods - EPC/Cranes,Capital Goods-Non Electrical Equipment,24.68,2.6,6.34,-14.09,-2.12,4.36,-4.56,-17.08,-17.03,-33.97,510.95,21.64,36.93,467.9,0,0.02,3.58,1.14,80,0,23.56,-14.4,-2.53,-20.91,1.92,36.93,16.42,13.43,35.02,20.64,null,167.19,0.54,8.23
NSE:AJMERA,C,Ajmera Realty & Infra India Ltd,2714.6,137.94,Realty - Construction & Contracting,Realty,27.42,3.35,-0.94,-6.74,-10.79,2.16,-4.79,-24.21,-30.06,-22.98,148.8,14.58,37.6,130.67,0.52,1.07,-0.55,-0.44,68.23,0,12.43,0.63,-17.02,-5.77,5.72,43.61,5.97,3.27,0,0,77.08,71.42,652.24,807.63
BSE:AKCAPIT,C,AKCapital Services Ltd,1039.5,1575,NBFC - Others,Finance,10,1.88,11.49,19.04,-15.79,1.02,3.64,11.75,13.22,39.38,1477.88,11.2,8.37,896.3,3.22,2.58,-2.1,0,72.09,0.59,8.83,16.03,-12.55,17.16,75.72,8.37,-548.11,-140.1,null,0,64.79,75.15,3264.27,2753.92
NSE:AKUMS,C,Akums Drugs & Pharmaceuticals Ltd,7103.98,451.35,Pharma - Formulators,Pharmaceuticals,21.79,1.73,6.24,109.87,58.48,2.26,1,1.69,3.34,-7.3,442.91,12.36,27.44,405,0.03,0.86,7.41,-5.22,75.26,0,12.68,41.64,13.96,14.76,11.6,61.56,135.32,100.15,158.11,162.79,1420.59,1191.05,90.28,565.22
NSE:AKZOINDIA,C,Akzo Nobel India Ltd,13438.49,2950.9,Building Materials - Paints,Paints/Varnish,6.87,3.57,-6.99,355.21,-95.58,5.96,1.11,-4.89,-11.96,-14.05,2907.45,24.87,24.68,2658.7,0.03,0.05,12.53,4.81,61.2,-13.55,100.73,302.8,8.72,-13.59,10.93,36.9,72.41,48.48,73.8,66.7,1579.9,526,71.2,60.4
NSE:ALEMBICLTD,C,Alembic Ltd,2451.5,95.47,Finance - Holding Company,Realty,7.69,10.21,14.04,-1.43,-70.46,0.97,-1.7,-3.03,-5.29,-9.11,94.8,26.03,23.84,85.46,0,0,-0.01,-0.5,70.88,0,6.26,2.91,33.08,28.35,11.88,43.43,59.74,92.17,0.22,0,426.33,368.77,12.58,9.15
NSE:APLLTD,C,Alembic Pharmaceuticals Ltd,15133.39,769.9,Pharma - Formulators,Pharmaceuticals,24.07,2.08,13.2,3.7,-28.17,2.84,-3.48,-3.89,-15.99,-18.38,781.3,14.51,30.54,725.2,0.28,0.17,0.11,0.07,69.74,0.13,12.67,9.91,-1.77,10.84,6.11,40.98,15.11,8.72,902.73,837.23,2833.97,2546.71,1488.72,513.16
BSE:ALGOQUANT,C,Algoquant Fintech Ltd,1641.04,58.38,Finance & Investments - Others,Finance,135.77,7.83,-8.72,-58.75,41.67,14.71,-1.58,-10.38,-12.01,-24.89,61.17,59.91,36.34,43.7,0.24,null,-0.04,-0.06,73.68,0,15.6,-71.71,-5.89,-21.36,33.59,36.34,189.31,125.16,null,0,13.43,13.14,26.53,61.46
NSE:ALICON,C,Alicon Castalloy Ltd,1285.38,786.8,"Castings, Forgings & Fastners","Castings, Forgings & Fastners",38.4,0.77,-0.84,-37.15,-76.24,2.08,9.38,1.92,-11.06,-6.21,727.78,8.61,23.39,597.15,0.57,0.62,-0.1,-0.28,54.01,-0.17,9.46,-34.2,0.45,9.69,31.12,49.22,445.28,105.46,32.56,63.85,572.58,484.96,351.01,330.79
NSE:ALIVUS,S,Alivus Life Sciences Ltd,11289.29,919.8,Pharmaceuticals Bulk Drugs & Formulation,Pharmaceuticals,20.75,4.49,10.48,23.09,15.56,3.74,-1.36,4.92,1.58,-4.2,915.23,14.55,25.06,819,0.02,0.01,2.27,-1.66,74.91,-0.09,23.8,22.66,14.44,4.84,12.1,31.23,80.62,57.36,172.8,101.91,null,809.86,60.45,17.15
NSE:ALKEM,C,Alkem Laboratories Ltd,64594.99,5402.5,Pharma - Formulators,Pharmaceuticals,27.36,4.65,11.73,10.33,-16.17,4.84,-4.95,-7.86,-5.66,0.24,5700.7,24.66,8.97,4491.65,0.18,0.15,3.53,-0.17,51.2,-4.47,18.98,13.86,-6.6,10.74,20.26,16.12,86.32,76.14,652.68,548.07,3319.1,2882.95,2355.6,1418.41
NSE:ALKYLAMINE,S,Alkyl Amines Chemicals Ltd,7788.73,1522.9,Speciality Chemicals,Chemicals,43.11,5.07,-0.48,1.19,-1.58,5.39,-0.77,-5.46,-14.44,-27.29,1567.3,27.33,37.6,1506.7,0,0.08,1.24,0.22,72.03,0.02,16.83,-0.24,-9.09,-4.63,1.01,67.95,141.37,90.39,76.36,51.91,null,1089.23,1.57,3.17
NSE:ACLGATI,C,Allcargo Gati Ltd(Merged),971.43,66.05,Logistics,Logistics,54.14,0.62,-1.12,129.25,-91.76,1.19,null,null,null,5.53,61.88,17.64,33.72,52.01,0.29,0.6,-0.42,0.02,46.08,-0.02,2.57,-519.23,-7.3,-0.25,26.99,80.69,759.4,118.74,2.94,3.71,676.94,685.12,236.17,320.77
NSE:ALLCARGO,C,Allcargo Logistics Ltd,1391.44,9.29,Logistics - Warehousing/Supply Chain,Logistics,null,0.25,-32.25,3322.22,-100,1.43,-8.38,-16.23,-25.42,-12.68,9.89,6.83,41.47,8.26,0.77,0.42,0.91,-2.7,40.49,-22.79,3.95,110.77,-3.91,-0.58,12.59,73.8,548.49,50.39,1,28.73,1508,2862.97,674,1846.14
NSE:ATL,C,Allcargo Terminals Ltd,638.47,25.33,Logistics,Marine Port & Services,20.43,0.8,5.98,-21.12,33.01,2.08,2.59,-5.1,-26.14,-5.76,24.59,8.76,32.81,19.89,null,2.64,0.1,-1.5,67.17,-0.36,null,9.41,5.4,16.55,28.31,67.01,358.51,84.37,0,0.39,0,498.63,0,419.13
NSE:ALLDIGI,C,Alldigi Tech Ltd,1265.09,830.2,IT Enabled Services,IT - Software,17.42,2.14,11.36,-14.28,18.27,5.11,-6.71,1.46,-7.22,-19.49,861.02,8.55,23.39,770,0.33,0.19,0.03,1.49,73.39,0,32.1,-11.16,3.57,9.48,7.86,33.66,142.21,91.4,0,4.13,120.87,78.22,81.81,44.65
NSE:ABDL,C,Allied Blenders & Distillers Ltd,14800.86,529.15,Alcoholic Beverages,Alcoholic Beverages,56.05,3.86,13.95,129.41,1.3,9.5,2.8,9.52,-15.41,7.08,486.1,31.37,24.07,279,0.68,1.95,0.61,0.8,80.91,0,17.84,123.87,1.3,2.98,89.64,24.07,-348.18,-157.57,129.12,19.38,734.56,634.54,1055.67,834.74
NSE:ADSL,C,Allied Digital Services Ltd,674.44,119.34,IT - Software,IT - Software,20.94,0.75,16.04,-32.55,-9.79,1.1,-5.02,-8.88,-30.18,-26.33,126.59,11.35,52.87,115.51,0.19,0.1,0,-0.87,51.07,-0.26,10.67,-2.13,5.87,12.17,3.02,62.8,287.36,170.55,0,0.8,268.17,279.03,116.78,74.8
NSE:ALLTIME,C,All Time Plastics Ltd,1696.39,258.96,Plastics - Others,Plastic products,39.48,2.77,null,null,124.21,2.85,9.1,8.37,-5.94,null,242.68,17.75,22.68,218,0.22,null,null,null,70.14,null,9.08,null,8.14,7.11,18.79,22.68,109.28,51,39.31,21.93,367.31,null,132.87,null
NSE:ALOKINDS,C,Alok Industries Ltd,7497.51,15.1,Textiles - Weaving,Textiles,null,2.03,-12.79,-34.64,-34.03,-0.36,-5.57,-4.85,-12.28,-15.04,15.32,16548.18,35.57,14,-1.24,-1.28,0.04,-0.02,75,0,-0.08,-34.61,-8.8,-0.65,8.14,74.12,-14.11,-128.9,195.59,35.01,4630.27,5214.89,26006.51,26014.75
NSE:ALPEXSOLAR,C,Alpex Solar Ltd,2239.1,876.6,Capital Goods - Electric General,Capital Goods - Electrical Equipment,11.78,1.19,227.66,238.93,3.04,4.73,1.43,18.13,-30.71,-33.76,808.23,7.94,39.53,495,0.37,1.14,0.4,2.69,65.89,-2.88,41.95,262.82,23.93,245.4,77.09,39.53,82.46,54.94,81.47,22.81,96.19,47.43,174.26,48.96
BSE:ALTIUSINVIT,C,Altius Telecom Infrastructure Trust,50282.1,165,Infrastructure Investment Trusts,Infrastructure Investment Trusts,52.22,2.09,41.74,5.44,3.61,1.77,null,10,8.55,10,153.15,10.15,0,140,3.88,1.75,3.17,-9.7,75,-12.96,8.42,16.31,-0.77,0.33,17.86,0,841.31,89.94,123.2,156.4,64423.4,45674.4,51459.3,31366.7
NSE:AMAGI,C,Amagi Media Labs Ltd,8157.06,377.05,Entertainment & Media,Miscellaneous,304.07,7.02,null,null,1122.92,4.6,0.13,null,null,null,null,-88.31,14.24,318,-0.1,0,null,null,14.92,null,14.21,null,7.75,22.36,17.3,14.24,-48.86,-37.09,0,0,null,null,36.19,0
BSE:AMAL,C,Amal Ltd,677.23,547.8,Speciality Chemicals,Chemicals,24.84,3.34,72.54,19.09,-17.16,6.04,1.78,-14.21,-17.14,-41.55,515.73,18.07,51.74,450.05,0,0.51,0,0,71.35,0,27.61,20.97,15.91,36.69,23.1,51.74,169.7,114.78,0.81,0.5,78.1,86.45,0,23.71
NSE:ARE&M,C,Amara Raja Energy & Mobility Ltd,15402.5,841.55,Auto Ancillaries - Batteries,Auto Ancillaries,20.73,1.15,5.07,-26.64,-49.31,1.99,-2.76,-4.57,-13.06,-12.24,856.07,11.03,24.2,810.1,0.04,0.04,2.32,-4.44,32.86,0,12.9,-27.11,-1.64,4.21,3.77,52.66,143.05,83.6,1200.93,1298.24,4475.4,3822.59,309.89,156.69
NSE:AMBER,C,Amber Enterprises India Ltd,27203.82,7734.5,Consumer Electronics - EMS,Consumer Durables,161.57,2.31,30.67,-21.07,70.94,7.45,16.48,25.86,8.54,11.3,6348.3,32.99,10.39,5235,0.77,0.76,4.74,-1.59,38.19,-1.52,9.13,-1.73,78.68,37.94,47.66,10.39,283.05,93.12,214.4,197.7,3677.98,2891.66,2793.41,1538.95
NSE:AMBIKCO,S,Ambika Cotton Mills Ltd,794,1386.9,Textiles - Spinning,Textiles,12.62,1.13,-9,-4.67,-4.83,0.84,4.72,14.31,5.42,-2.5,1276.29,6,19.05,1101,0,0,0.38,0.01,50.35,0.17,10.51,-6.79,-12.76,11.46,24.99,51.37,196.3,124.91,0,8.03,null,232.26,0,81.98
NSE:AMBUJACEM,C,Ambuja Cements Ltd,128398.87,519.45,Cement,Cement,34.08,3.23,15.97,-9.07,-84.06,2.28,-1.89,-3.39,-7.29,-10.73,530.69,19.09,17.03,455,0.02,0.02,3.23,-3.34,67.68,0.11,8.07,-24.05,12.01,9.19,13.97,26.65,43.37,37.47,10472.91,9885.71,56539.57,32194.34,1270.72,699.01
BSE:AMIC,C,Amic Forging Ltd,1294.37,1204.2,"Castings, Forgings & Fastners","Castings, Forgings & Fastners",73.97,10.42,-10.17,-14.77,-2.82,9.23,-7.51,-5.14,-24.32,-16.4,1252.1,38.6,31.18,850,0,1.4,-3.04,-6.84,57.96,0.22,45.76,-2.85,15.49,4.57,41.67,33.45,16.92,21.48,6.27,0,null,null,0,5.16
NSE:AMNPLST,C,Amines & Plasticizers Ltd,931.38,169.28,Speciality Chemicals,Chemicals,25.77,1.48,-4.07,-12.34,-16.96,3.5,-2.57,-7.24,-16.19,-19.2,172.31,15.51,38.56,155,0.11,0.46,0,0,73.17,0,18.89,-12.33,-5.1,-20.1,10.58,52.38,71.07,42.22,0.1,0.38,78.54,80.03,30.5,85
NSE:AMRUTANJAN,S,Amrutanjan Health Care Ltd,1838.72,636,Pharma - Formulators,Pharmaceuticals,32.32,3.77,10.09,15.35,39.33,5.37,0.31,4.24,-10.82,-7.4,611.31,26.22,19.72,544.1,0.01,0,1.88,-0.03,46.52,0,22.65,14.5,19.83,14.9,16.7,38.03,100.13,87.45,26.41,16.25,null,49.58,1.94,1.73
NSE:ARSSBL,C,Anand Rathi Share & Stock Brokers Ltd,3479.06,554.65,Finance - Capital Markets - Brokers,Stock/ Commodity Brokers,24.01,3.97,null,null,32.62,2.66,-3.18,-12.52,-17.42,null,585.52,4.03,30.42,431,0.93,1.63,6.09,1.91,69.92,-30.08,12.58,null,9.24,21.45,28.32,30.42,667.74,222.26,null,0,81.73,null,1214.28,887.87
NSE:ANANDRATHI,C,Anand Rathi Wealth Ltd,24815.7,2989.1,Finance - Capital Markets - Wealth Management,Finance,67.5,22.91,20.14,29.53,0.29,30.6,1.28,-5.17,-3.05,7.66,2963.57,50.84,10.28,1594,0.1,0.04,1.65,0.92,43.11,-4.88,57.44,28.86,-2.61,22.18,86.95,10.28,81.14,60.98,null,0,187.3,149.44,81.57,8.49
NSE:ANANTAM,S,Anantam Highways Trust,2276.36,104.66,Infra/Real Estate Investment Trust,Real Estate Investment Trusts,null,2.46,null,null,2928.93,0.88,1.62,0.72,-0.67,null,103.44,null,10.55,100.2,8.7,7.43,null,null,null,null,17.51,null,null,null,4.45,10.55,-233.52,-139.64,0,1128.69,null,null,3598.03,2375.35
NSE:ANANTRAJ,C,Anant Raj Ltd,19183.24,533.05,Data Centre,Realty,34.84,7.97,22.61,33.42,3.87,3.48,-2.68,-5.91,-13.49,-0.85,533.81,31.62,28.41,376.15,0.13,0.38,-1.52,-1.92,57.41,-2.6,12.88,39.99,1.71,20,41.54,43.83,22.92,19.65,31.22,36.35,1488.76,1313.78,563.47,626.74
NSE:ACL,S,Andhra Cements Ltd,509.9,55.32,Cement,Cement,null,1.35,36.43,36.87,-5.3,6.74,-5.53,-18.93,-27.86,-11.51,58.89,735.45,49.34,48.15,12.22,1.48,0,0,90,0,-7.75,7.34,41.63,66.23,15.72,64.79,-39.15,-203.59,281.93,106.06,null,815.02,931.21,675.36
NSE:ANDHRAPAP,S,Andhra Paper Ltd,1367.69,68.78,Paper,Paper,73.17,0.86,5.56,-84.3,148.62,0.71,5.38,5.85,-3.62,-8.53,65.17,26.28,23.42,61.16,0.14,0.03,0.06,-0.23,72.45,0,1.9,-87.37,15.63,8.55,12.69,79.03,-62.3,-41.17,76.62,29.82,null,795.29,262.52,114.49
NSE:ANDHRSUGAR,C,Andhra Sugars Ltd,1015.7,74.94,Sugar,Chemicals,12.05,0.44,19.28,88,-31.14,0.62,1.27,5.22,-7.58,-9.67,71.04,4.64,13.26,65.1,0,0.02,0,-0.02,50.49,3.23,7.56,120.53,5.67,23.57,15.51,57.66,480.99,120.68,45.96,56.98,951,813.12,7.4,30.97
BSE:ANDREWYU,C,Andrew Yule & Company Ltd,1052.22,21.52,Diversified,Diversified,97.82,3.49,3.88,-98.78,-676.47,2.93,-0.09,-2.05,-15.54,-16.87,21.6,-13.06,42,20.24,0.33,0.26,0,0,89.25,0,1.36,-98.47,4.87,9.76,6.87,68.6,43.25,17.37,62.73,61.12,190.53,162.02,120.37,113.89
NSE:ANGELONE,C,Angel One Ltd,24522.24,2698.3,Finance - Capital Markets - Brokers,Stock/ Commodity Brokers,31.76,5.18,-14.56,-42.48,26.89,4.2,2.13,10.62,-1.01,2.06,2611.27,11.84,18.23,1941,0.77,0.36,3.79,-1.36,28.87,-6.7,14.14,-41.18,11.08,5.76,38.38,31.06,-158.68,-93.88,null,3.87,489.39,409.38,4454.3,2535.34
NSE:AHCL,S,Anlon Healthcare Ltd,646.11,121.56,Chemicals - Speciality,Chemicals,18.64,5.37,null,null,-44.74,3.01,-3.6,-11.2,-14.62,null,125.23,21.23,29.63,90.78,0.73,38.81,null,null,52.68,null,22.05,null,-31.84,280.13,33.91,29.63,-109.91,-70.02,0,0,null,null,58.35,66.39
NSE:ANONDITA,C,Anondita Medicare Ltd,1485.36,821.25,Contraceptives/Protectives,Miscellaneous,90.05,14.9,null,null,24.36,13.84,-9.35,-15.53,33.97,null,886.97,44.16,20.84,261.75,0.72,null,null,null,61.79,null,38.1,null,18.67,72.24,213.75,20.84,-63.75,-40.8,6.5,null,null,null,27.39,null
NSE:ANTELOPUS,S,Antelopus Selan Energy Ltd,2013.57,572.65,Oil Drilling & Exploration,Crude Oil & Natural Gas,30.36,8.44,-4.97,-2.56,141.32,3.42,4.36,55.7,5.67,2.21,538.15,15,25.55,357,0.01,0.01,-0.06,-4.08,69.94,39.48,15.1,-4.81,28.99,11.14,60.15,46.97,169.96,92.86,158.43,312.38,null,300.51,3.79,3.5
NSE:ANTHEM,C,Anthem Biosciences Ltd,38755.45,689.95,Pharma - API & CRAMS,Pharmaceuticals,79.76,19.41,null,null,-46.48,14.02,5.67,9.58,-1.6,-8.97,626.29,51.26,21.33,579.15,0.04,0.07,null,null,74.69,null,25.53,null,-23.07,-15,18.66,21.33,92.7,62.36,263.47,296.88,769.09,null,107.81,238.52
NSE:AWHCL,C,Antony Waste Handling Cell Ltd,1444.7,508.95,Recycling,Miscellaneous,17.41,1.43,12.1,18.9,-15.24,2.09,-0.67,10.07,1.41,-16.73,528.99,9.25,26.73,408.05,0.68,0.73,-0.69,1.32,46.09,0,14.49,29.46,1.86,8.12,24.43,43.71,188.33,97.16,30.91,55.77,748.08,671.65,470.93,446.85
BSE:ANUHPHR,S,Anuh Pharma Ltd,803.8,80.2,Pharma - API,Pharmaceuticals,19.19,1.05,22.39,-16.78,76.74,2.46,0.94,6.37,-2.92,-9.96,76.68,14.18,30.26,68,0,0,0,-0.02,71.82,1.9,17.23,-11.77,6.08,23.62,17.94,53.28,78.4,60.95,0.54,0.27,null,48.95,0.23,2.69
NSE:ANURAS,C,Anupam Rasayan India Ltd,15214.69,1336.4,Speciality Chemicals,Chemicals,97.83,7.22,69.32,103.76,17.93,4.76,1.6,-0.1,24.36,16.47,1272.79,30.94,5.07,601,0.38,0.35,-1.9,0.15,59.07,-2.1,9.52,98.55,50.55,148.81,122.25,5.07,-18.83,-7.51,57.96,216.17,2422.2,1501.41,1223.05,1069.06
NSE:ANZEN,C,Anzen India Energy Yield Plus Trust,2315.09,118,Miscellaneous,Power Infrastructure,null,5.91,55.85,-42.7,50.81,1.49,0.43,0.38,-0.76,3.96,116.96,12.53,2.48,101.52,1.32,0.49,3.9,-1.65,21.25,-49.76,3.92,9.87,3.01,64.13,16.23,2.48,-1478.42,107.75,5.65,0,3159.34,1912.12,1910.22,744.18
NSE:APARINDS,C,Apar Industries Ltd,38204.08,9511,Cables - Power,Capital Goods - Electrical Equipment,39.24,1.78,20.66,20.55,-16.99,7.83,0.22,24.3,6.6,8.14,8395.15,21.21,4.49,4308.05,0.14,0.17,1.97,-0.87,57.77,0,30.98,21.52,-4.12,16.18,119.6,19.69,157.14,83.4,366.41,130.41,1553.19,1194.55,703.56,475.61
NSE:APCOTEXIND,S,Apcotex Industries Ltd,1949.63,376.05,Rubber Processing/Rubber Products,Chemicals,23.37,1.4,2.94,58.57,-12.17,3.36,2.42,6.09,-7.24,-7.64,362.3,12.65,15.45,286.95,0.23,0.32,1.54,0.15,58.23,0,17.84,56.22,-1.55,-6.7,30.82,44.71,156.7,67.9,7.72,11.94,null,385.76,135.01,188.35
NSE:PARKHOTELS,C,Apeejay Surrendra Park Hotels Ltd,2706.23,126.83,Hotels,Hotels & Restaurants,33.73,3.87,15.24,6.53,49.23,2.07,1.04,0.01,-11.42,-15.65,124.95,13.34,26.84,116.85,0.23,1.11,-1.67,-0.83,68.14,0,9.8,-3.46,19.54,12.72,8.45,46.08,188.54,77.07,98.59,74.81,1477.47,1217.88,306.01,99.9
NSE:APEX,S,Apex Frozen Foods Ltd,1351.25,432.4,FMCG - Shrimp,FMCG,40.91,1.41,23.17,2030.32,-15,2.64,24.65,58.3,50.44,72.71,328.66,30.15,11.77,186.55,0.08,0.18,0.19,1.38,72.62,0,9,1846.52,10.89,14.55,130.77,54.15,1294.32,199.28,0.64,3.64,null,253.78,40.59,106.89
BSE:APIS,C,Apis India Ltd,1017.3,73.85,Food - Processing - Others,FMCG,2.51,2.78,12.84,50.47,-16.25,5.57,-0.24,-27.89,68.15,324.67,74.44,27.63,33.12,10.68,0.26,0.65,0,0,74.72,0,16.03,41.86,13.78,18.16,591.48,33.12,27.84,16.45,0.12,0.06,18.89,13.79,46.65,60.43
NSE:APLAPOLLO,C,APL Apollo Tubes Ltd,62354.28,2245.9,Steel - Tubes/Pipes,Capital Goods-Non Electrical Equipment,54.59,2.87,8.79,79.99,2.82,13.54,2.18,17.88,27.24,41.94,2101.22,37.08,2.39,1272.7,0.16,0.29,3.41,1.4,28.27,-0.04,29.8,77.36,11.69,7.04,76.5,2.39,160.26,101.19,312.35,335.52,3773.36,3280.96,715.47,1144.25
NSE:APOLLOHOSP,C,Apollo Hospitals Enterprise Ltd,108449.58,7542.5,Hospitals,Healthcare,60.18,4.48,14.52,38.31,4.51,11.95,5.45,3.16,1.46,-3.32,7064.5,32.63,6.8,6001,0.88,0.7,1.53,-1.73,28.02,-1.31,16.98,29.77,2.76,17.2,25.8,6.8,141.94,70.7,1026.4,921,11262,9692,7987.2,5332.6
NSE:APOLLO,C,Apollo Micro Systems Ltd,8283.83,231.85,Aerospace & Defence - Equipments,Aerospace & Defence,87.82,10.72,44.25,52.81,-23.81,6.24,-3.74,-6.85,-17.09,24.21,240.71,47.7,34.68,103.77,0.33,0.43,0.42,4.23,51.98,-3.13,11.86,54.99,11.97,69.97,123.28,34.68,18.16,7.92,107.09,72.28,203.77,144.33,361.03,208.04
NSE:APOLLOPIPE,C,Apollo Pipes Ltd,1405.36,319.05,Building Materials - Plastic Pipes,Plastic products,96.1,1.31,-4.44,-52.89,-442.45,1.71,1.8,9.64,7.08,-16.07,282.85,19.03,35.51,252.1,0.09,0.48,-2.84,-0.45,46.84,0.34,3.43,-55.44,4.87,-19.73,26.62,60.03,84.1,29.96,56.12,37.27,579.3,496.81,71.22,63.27
NSE:APOLLOTYRE,C,Apollo Tyres Ltd,31097.72,489.65,Tyres & Tubes,Tyres,33.51,1.13,6.17,-28.26,82.34,2,-2.89,-5.93,-8.78,10.14,501.24,9.03,9.39,370.9,0.29,0.51,1.77,-1.95,36.93,-0.42,9.07,-23.91,13.35,11.77,32.04,16.27,162.59,51.05,646.85,435.44,16923.14,17071.15,4518.42,4905.1
NSE:APTECHT,C,Aptech Ltd,523.42,90.24,Computer Education,Computer Education,19.62,1.02,14.73,58.02,32.51,2.2,10.51,2.77,-13.11,-29.85,83.99,14.22,50.57,76.02,0.06,0.03,-1.74,0.11,47.35,0,16.59,36.04,1.65,24.41,18.53,78.69,105.35,69.33,0.24,7.82,36.5,31.66,13.67,8.48
NSE:APTUS,C,Aptus Value Housing Finance India Ltd,12498.29,249.6,Finance - Housing,Finance,14.02,5.95,28.1,25.52,4.26,2.68,-3.67,-8.97,-13.16,-27.71,265.36,17.4,31.47,245.55,1.57,1.14,17.61,11.33,23.87,-29.12,14.97,25.64,1.76,23.01,1.59,37.89,-187.01,-149.63,null,0,38.18,21.92,7312.74,5185
NSE:AQYLON,C,Aqylon Nexus Ltd,4817.33,1898.6,Miscellaneous,Entertainment,null,953.93,30.83,51.69,-438.18,-434.48,-4.37,-2.88,102.27,84.71,1898.44,-11500.91,15.89,435.1,0,-0.03,-0.16,0.71,59.12,-0.22,202.24,54.25,-97.84,-97.25,334.38,15.89,-25.97,1570.75,9.64,0,6.41,86.31,0,2.36
NSE:ACI,C,Archean Chemical Industries Ltd,7024.78,569,Chemicals - Inorganic,Chemicals,47.98,6.24,14.94,-11.48,-17.36,3.68,-1.93,11.36,-10.2,-18.32,568.82,26.14,22.07,408.35,0.15,0.05,2.4,0.43,53.43,-0.01,10.14,-10,9.17,5.06,38.85,32.31,108.69,56.1,63.64,69.33,1430.9,1161.72,281.38,97.82
BSE:ARFIN,C,Arfin India Ltd,1245,73.79,Aluminium Products,Non Ferrous Metals,136.65,2.15,-3.51,-15.28,107.76,7.77,-5.81,-9.59,27.77,112.96,76.36,38.94,12.23,23.06,0.93,null,0,0.26,69.77,-0.02,11.19,7.14,46.91,4.21,219.99,12.23,-231.84,-58.41,0.39,3.73,70.44,65.54,148.73,119.72
NSE:ARIHANTCAP,C,Arihant Capital Markets Ltd,787.21,75.25,Finance - Capital Markets - Brokers,Stock/ Commodity Brokers,20.28,3.88,-23.26,-48.9,-60.4,1.9,-4.9,-15.16,-26.8,-23.58,79.2,7.81,37.12,58.15,0.51,0.23,0.01,-0.46,67.67,-2.13,11.38,-48.85,-13.92,-5.29,29.77,39.54,51.24,32.32,null,0,34.67,14.88,211.09,99.28
BSE:ARIHANT,C,Arihant Foundations & Housing Ltd,1146.05,1150,Realty - Construction & Contracting,Realty,18.28,3.95,75.71,96.5,22.63,3.33,8.39,-1.98,10.31,-11.83,1080.15,17.64,24.01,622,0.88,0.79,0.14,0,37.29,0,14.45,77.02,6.32,81.82,84.89,24.01,-201.54,-133.71,0,0,23.23,20.61,301.35,117.89
